,ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,episode_name,episode_show_name,reason_start,reason_end
251,2021-06-25T21:33:25Z,246735,"Fire On Fire - From ""Watership Down""",Sam Smith,Fire On Fire,,,trackdone,trackdone
252,2021-06-26T02:04:17Z,208687,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),,,appload,trackdone
253,2021-06-26T02:04:36Z,17363,Can I Be Him,James Arthur,Back from the Edge,,,trackdone,endplay
254,2021-06-26T02:18:32Z,192140,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,Naive,,,clickrow,logout
255,2021-06-26T14:23:10Z,196187,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,Naive,,,appload,trackdone
256,2021-06-26T14:27:20Z,248586,When I Look At You,Miley Cyrus,The Time Of Our Lives,,,trackdone,trackdone
257,2021-06-26T14:33:26Z,177322,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,All I Want,,,trackdone,trackdone
258,2021-06-26T14:48:13Z,239955,Lonely (with benny blanco),Justin Bieber,Justice,,,trackdone,trackdone
259,2021-06-26T14:51:36Z,202496,One Day,Tate McRae,One Day,,,trackdone,trackdone
260,2021-06-26T14:56:48Z,42223,you broke me first,Tate McRae,you broke me first,,,trackdone,endplay
261,2021-06-26T15:11:11Z,267096,2 Much,Justin Bieber,Justice,,,playbtn,trackdone
262,2021-06-26T15:19:02Z,83046,Deserve You,Justin Bieber,Justice,,,trackdone,endplay
263,2021-06-26T16:43:13Z,105990,Off My Face,Justin Bieber,Justice,,,clickrow,logout
264,2021-06-26T19:09:06Z,174406,As I Am (feat. Khalid),Justin Bieber,Justice,,,clickrow,trackdone
265,2021-06-26T19:13:05Z,156467,Off My Face,Justin Bieber,Justice,,,trackdone,trackdone
266,2021-06-26T19:18:06Z,212093,Holy (feat. Chance The Rapper),Justin Bieber,Justice,,,trackdone,trackdone
267,2021-06-26T19:25:36Z,158324,Unstable (feat. The Kid LAROI),Justin Bieber,Justice,,,trackdone,trackdone
268,2021-06-26T19:31:56Z,61330,MLK Interlude,Justin Bieber,Justice,,,trackdone,fwdbtn
269,2021-06-26T19:35:14Z,198425,Die For You (feat. Dominic Fike),Justin Bieber,Justice,,,fwdbtn,trackdone
270,2021-06-26T19:38:05Z,170813,Hold On,Justin Bieber,Justice,,,trackdone,trackdone
271,2021-06-26T20:10:47Z,162171,Somebody,Justin Bieber,Justice,,,trackdone,logout
272,2021-06-26T21:34:06Z,236737,Alexander Hamilton,Leslie Odom Jr.,Hamilton,,,playbtn,trackdone
273,2021-06-26T21:37:43Z,156630,"Aaron Burr, Sir",Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
274,2021-06-26T21:43:16Z,333154,My Shot,Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
275,2021-06-26T21:44:48Z,91980,The Story of Tonight,Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
276,2021-06-26T21:47:55Z,186542,The Schuyler Sisters,Renée Elise Goldsberry,Hamilton,,,trackdone,trackdone
277,2021-06-26T21:50:18Z,112742,Farmer Refuted,Thayne Jasperson,Hamilton,,,trackdone,trackdone
278,2021-06-26T21:55:10Z,208321,You'll Be Back,Jonathan Groff,Hamilton,,,trackdone,trackdone
279,2021-06-26T22:00:32Z,321696,Right Hand Man,Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
280,2021-06-26T22:01:42Z,69900,A Winter's Ball,Leslie Odom Jr.,Hamilton,,,trackdone,trackdone
281,2021-06-26T22:11:23Z,443197,Helpless,Phillipa Soo,Hamilton,,,trackdone,trackdone
282,2021-06-26T22:18:06Z,329228,Satisfied,Renée Elise Goldsberry,Hamilton,,,trackdone,trackdone
283,2021-06-26T22:21:21Z,115879,The Story of Tonight - Reprise,Okieriete Onaodowan,Hamilton,,,trackdone,trackdone
284,2021-06-26T22:25:06Z,193749,Wait for It,Leslie Odom Jr.,Hamilton,,,trackdone,trackdone
285,2021-06-26T22:27:45Z,159102,Stay Alive,Original Broadway Cast of Hamilton,Hamilton,,,trackdone,trackdone
286,2021-06-26T22:29:31Z,106646,Ten Duel Commandments,Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
287,2021-06-26T22:30:55Z,83632,Meet Me Inside,Lin-Manuel Miranda,Hamilton,,,trackdone,trackdone
288,2021-06-26T22:33:54Z,178445,That Would Be Enough,Phillipa Soo,Hamilton,,,trackdone,trackdone
289,2021-06-26T22:36:42Z,63446,Guns and Ships,Leslie Odom Jr.,Hamilton,,,trackdone,endplay
290,2021-06-26T22:43:23Z,400533,"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,playbtn,trackdone
291,2021-06-26T22:44:49Z,86213,"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
292,2021-06-26T22:49:59Z,309520,"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
293,2021-06-27T00:03:11Z,139015,"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,logout
294,2021-06-27T02:08:32Z,219946,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),,,clickrow,trackdone
295,2021-06-27T02:12:56Z,233712,Shape of You,Ed Sheeran,÷,,,trackdone,trackdone
296,2021-06-27T02:16:29Z,61550,Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),,,trackdone,logout
297,2021-06-27T02:58:20Z,8430,Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),,,appload,logout
298,2021-06-27T03:13:17Z,246735,"Fire On Fire - From ""Watership Down""",Sam Smith,Fire On Fire,,,clickrow,trackdone
299,2021-06-27T03:17:04Z,208687,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),,,trackdone,trackdone
300,2021-06-27T03:21:11Z,246880,Can I Be Him,James Arthur,Back from the Edge,,,trackdone,trackdone
301,2021-06-27T03:24:37Z,205686,Hold Me While You Wait,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,,,trackdone,trackdone
302,2021-06-27T03:28:26Z,228442,Happiest Year,Jaymes Young,Happiest Year,,,trackdone,trackdone
303,2021-06-27T17:49:05Z,93009,This City,Sam Fischer,This City,,,trackdone,logout
304,2021-06-27T18:37:05Z,6620,This City,Sam Fischer,This City,,,appload,endplay
305,2021-06-27T18:41:15Z,251033,"i hate u, i love u (feat. olivia o'brien)",gnash,us,,,clickrow,trackdone
306,2021-06-27T18:45:25Z,218293,Rewrite The Stars,James Arthur,The Greatest Showman: Reimagined,,,trackdone,trackdone
307,2021-06-27T18:48:24Z,179080,Get You The Moon (feat. Snøw),Kina,Get You The Moon (feat. Snøw),,,trackdone,trackdone
308,2021-06-27T18:51:56Z,211466,Say You Won't Let Go,James Arthur,Back from the Edge,,,trackdone,trackdone
309,2021-06-27T18:57:02Z,305746,All I Want,Kodaline,In A Perfect World,,,trackdone,trackdone
310,2021-06-27T19:06:20Z,526386,Give Me Love,Ed Sheeran,+,,,trackdone,trackdone
311,2021-06-27T19:08:02Z,0,Home,Gabrielle Aplin,Home,,,trackdone,endplay
312,2021-06-27T19:10:46Z,163386,Saber Quem Sou,Any Gabrielly,Moana: um mar de aventuras,,,playbtn,trackdone
313,2021-06-27T19:14:16Z,209066,Quer Brincar Na Neve?,Hannah Zeitoune,Frozen: Uma Aventura Congelante,,,trackdone,trackdone
314,2021-06-27T19:18:35Z,227928,Beauty and the Beast,Ariana Grande,Beauty and the Beast,,,trackdone,trackdone
315,2021-06-27T19:21:26Z,170880,"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack",Jason Weaver,The Lion King,,,trackdone,trackdone
316,2021-06-27T19:24:27Z,180706,The Bare Necessities,Bill Murray,Mogli: O Menino Lobo,,,trackdone,trackdone
317,2021-06-27T19:28:01Z,213600,"Hakuna Matata - From ""The Lion King"" Soundtrack",Nathan Lane,The Lion King,,,trackdone,trackdone
318,2021-06-27T19:29:02Z,28181,Mickey Mouse March,The Mouseketeers,Mickey Mouse and his Friends,,,trackdone,endplay
319,2021-06-27T19:38:17Z,223840,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,Frozen,,,clickrow,trackdone
320,2021-06-27T19:41:33Z,195146,Under the Sea,Samuel E. Wright,The Little Mermaid Special Edition,,,trackdone,trackdone
321,2021-06-27T19:41:55Z,20433,"Circle of Life - From ""The Lion King"" Soundtrack",Carmen Twillie,The Lion King,,,trackdone,endplay
322,2021-06-27T19:44:40Z,165356,Anjo ou Mulher,Vitor Kley,A Bolha,,,playbtn,trackdone
323,2021-06-27T19:47:41Z,180291,Ainda Bem Que Chegou,Vitor Kley,A Bolha,,,trackdone,trackdone
324,2021-06-27T19:51:43Z,211447,O Sol,Vitor Kley,Adrenalizou,,,trackdone,trackdone
325,2021-06-27T19:54:28Z,164560,Morena,Vitor Kley,Adrenalizou,,,trackdone,trackdone
326,2021-06-27T19:58:25Z,236609,O Amor É o Segredo,Vitor Kley,O Amor É o Segredo,,,trackdone,trackdone
327,2021-06-27T20:03:42Z,245195,A Cura,Vitor Kley,A Cura,,,trackdone,trackdone
328,2021-06-27T20:07:10Z,191821,Isso É Amor,Atitude 67,Isso É Amor,,,trackdone,trackdone
329,2021-06-27T20:10:02Z,171148,Jacarandá,Vitor Kley,Jacarandá,,,trackdone,trackdone
330,2021-06-27T20:13:05Z,181978,Ainda Bem Que Chegou (Acoustic Version),Vitor Kley,Ainda Bem Que Chegou (Acoustic Version),,,trackdone,trackdone
331,2021-06-27T20:16:34Z,208982,A Tal Canção Pra Lua (Microfonado),Vitor Kley,Microfonado,,,trackdone,trackdone
332,2021-06-27T20:20:27Z,202287,Pupila,ANAVITÓRIA,Pupila,,,trackdone,trackdone
333,2021-06-27T20:23:25Z,177393,Adrenalizou,Vitor Kley,Adrenalizou,,,trackdone,trackdone
334,2021-06-27T20:27:04Z,180820,Deixa Acontecer,Dazaranha,Deixa Acontecer,,,trackdone,trackdone
335,2021-06-27T20:29:56Z,172119,Maior Que Nós,Hotelo,Maior Que Nós,,,trackdone,trackdone
336,2021-06-27T20:33:16Z,199500,Mundo Paralelo (Microfonado),Vitor Kley,Microfonado,,,trackdone,trackdone
337,2021-06-27T20:39:30Z,177277,Sou um Zé Alguém,Vitor Kley,Sou um Zé Alguém,,,trackdone,trackdone
338,2021-06-27T20:43:32Z,196882,Farol,Vitor Kley,Vitor Kley,,,trackdone,endplay
339,2021-06-27T20:46:42Z,190363,Sei Lá,Projota,Sei Lá,,,clickrow,trackdone
340,2021-06-27T20:47:22Z,37856,Linda,Projota,A Milenar Arte De Meter O Louco,,,trackdone,endplay
341,2021-06-27T20:49:18Z,116350,Dia Da Caça,Projota,Tempestade Numa Gota D'Água,,,clickrow,endplay
342,2021-06-27T20:52:21Z,182246,Pequena Flor,Gabriel Elias,Solar,,,clickrow,trackdone
343,2021-06-27T20:55:09Z,168019,Aviso,Gabriel Elias,Solar,,,trackdone,trackdone
344,2021-06-27T20:58:18Z,182415,Solar,Gabriel Elias,Solar,,,trackdone,trackdone
345,2021-06-27T22:57:46Z,18361,Anel de Coco,Gabriel Elias,Solar,,,trackdone,logout
346,2021-06-27T23:05:10Z,226856,Pequena Flor,Gabriel Elias,Solar,,,clickrow,trackdone
347,2021-06-27T23:07:58Z,168019,Aviso,Gabriel Elias,Solar,,,trackdone,trackdone
348,2021-06-27T23:11:00Z,182415,Solar,Gabriel Elias,Solar,,,trackdone,trackdone
349,2021-06-27T23:13:52Z,172054,Anel de Coco,Gabriel Elias,Solar,,,trackdone,trackdone
350,2021-06-27T23:21:26Z,199442,Saudade,Gabriel Elias,Solar,,,trackdone,trackdone
351,2021-06-27T23:24:43Z,196231,Amuleto,Gabriel Elias,Solar,,,trackdone,trackdone
352,2021-06-27T23:27:58Z,195897,Adeus Pra Mim,Gabriel Elias,Solar,,,trackdone,trackdone
353,2021-06-27T23:32:00Z,241162,Seu Mundo,Gabriel Elias,Solar,,,trackdone,trackdone
354,2021-06-27T23:36:02Z,211673,Cravo e Canela,Gabriel Elias,Solar,,,trackdone,trackdone
355,2021-06-27T23:39:25Z,203058,Paz No Litoral,Gabriel Elias,Solar,,,trackdone,trackdone
356,2021-06-27T23:42:39Z,193834,Praiana,Gabriel Elias,Solar,,,trackdone,trackdone
357,2021-06-27T23:46:28Z,229157,Sinais,Gabriel Elias,Solar,,,trackdone,trackdone
358,2021-06-27T23:50:39Z,218049,Sol Particular,Gabriel Elias,4 Estações,,,playbtn,trackdone
359,2021-06-27T23:54:27Z,226660,Apesar de Querer,Rodrigo Alarcon,Apesar de Querer,,,trackdone,endplay
360,2021-06-27T23:57:30Z,182993,Dois Corações,Melim,Melim,,,playbtn,trackdone
361,2021-06-28T00:00:34Z,176025,Deixa (feat. Ana Gabriela),Lagum,Deixa (feat. Ana Gabriela),,,trackdone,trackdone
362,2021-06-28T00:03:49Z,193699,ADMV,Maluma,ADMV,,,trackdone,trackdone
363,2021-06-28T00:08:28Z,220566,"Ai, Amor",ANAVITÓRIA,O Tempo É Agora,,,trackdone,trackdone
364,2021-06-28T00:12:46Z,257645,Dizeres,Orgânico,Dizeres,,,trackdone,trackdone
365,2021-06-28T00:16:38Z,231474,Meu Abrigo,Melim,Melim,,,trackdone,trackdone
366,2021-06-28T00:20:52Z,205626,Olhos Castanhos - Acoustic,Luísa Sonza,Olhos Castanhos,,,trackdone,trackdone
367,2021-06-28T00:23:52Z,178718,Coisa Linda,TIAGO IORC,Troco Likes,,,trackdone,trackdone
368,2021-06-28T00:27:23Z,211080,Dona Cila,Maria Gadú,Maria Gadú,,,trackdone,trackdone
369,2021-06-28T00:30:58Z,214613,Quero Ser Feliz Também - Ao Vivo,Natiruts,Natiruts Acústico no Rio de Janeiro,,,trackdone,trackdone
370,2021-06-28T00:34:36Z,142001,amor de verão,GIULIA BE,solta,,,trackdone,trackdone
371,2021-06-28T00:35:02Z,24092,Amores E Flores,Melim,Amores E Flores,,,trackdone,endplay
372,2021-06-28T00:38:34Z,213191,Deixe Me Ir - Acústico,1Kilo,Deixe Me Ir,,,clickrow,trackdone
373,2021-06-28T00:39:00Z,24448,My Cave,Moons,Thinking Out Loud,,,trackdone,endplay
374,2021-06-28T00:44:43Z,343813,Pra Você Guardei O Amor,Nando Reis,Dres,,,clickrow,trackdone
375,2021-06-28T16:42:45Z,15380,Trevo (Tu),ANAVITÓRIA,ANAVITÓRIA,,,trackdone,logout
376,2021-06-28T16:53:50Z,220891,September,James Arthur,September,,,playbtn,trackdone
377,2021-06-28T16:57:20Z,208906,Medicine,James Arthur,Medicine,,,trackdone,trackdone
378,2021-06-28T17:00:59Z,218358,Lasting Lover,Sigala,Lasting Lover,,,trackdone,trackdone
379,2021-06-28T17:04:28Z,208826,Train Wreck,James Arthur,Back from the Edge,,,trackdone,trackdone
380,2021-06-28T17:08:30Z,211466,Say You Won't Let Go,James Arthur,Back from the Edge,,,trackdone,trackdone
381,2021-06-28T17:12:25Z,234106,Naked,James Arthur,Naked,,,trackdone,trackdone
382,2021-06-28T17:16:00Z,214226,Empty Space,James Arthur,Empty Space,,,trackdone,trackdone
383,2021-06-28T17:20:34Z,243186,Quite Miss Home,James Arthur,YOU,,,trackdone,trackdone
384,2021-06-28T17:24:27Z,232591,Safe Inside - Acoustic,James Arthur,Safe Inside,,,trackdone,trackdone
385,2021-06-28T17:28:00Z,212720,Falling Like The Stars,James Arthur,Falling Like The Stars,,,trackdone,trackdone
386,2021-06-28T17:32:01Z,209440,Impossible,James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
387,2021-06-28T17:36:08Z,246880,Can I Be Him,James Arthur,Back from the Edge,,,trackdone,trackdone
388,2021-06-28T17:39:44Z,215106,Finally Feel Good,James Arthur,Finally Feel Good,,,trackdone,trackdone
389,2021-06-28T17:43:53Z,218293,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),,,trackdone,trackdone
390,2021-06-28T17:50:58Z,388752,You (feat. Travis Barker),James Arthur,You (feat. Travis Barker),,,trackdone,trackdone
391,2021-06-28T17:55:36Z,277866,Recovery,James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
392,2021-06-28T17:59:49Z,222173,Safe Inside,James Arthur,Back from the Edge,,,trackdone,trackdone
393,2021-06-28T18:03:43Z,233466,Certain Things (feat. Chasing Grace),James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
394,2021-06-28T18:06:55Z,191080,I Am,James Arthur,Back from the Edge,,,trackdone,trackdone
395,2021-06-28T18:10:48Z,232627,Sun Comes Up (feat. James Arthur),Rudimental,Sun Comes Up (feat. James Arthur),,,trackdone,trackdone
396,2021-06-28T18:18:53Z,237026,Homicide Love,James Arthur,YOU,,,trackdone,trackdone
397,2021-06-28T18:22:55Z,211040,Nobody,Martin Jensen,Nobody,,,trackdone,trackdone
398,2021-06-28T18:27:04Z,248373,Car's Outside,James Arthur,YOU,,,trackdone,trackdone
399,2021-06-28T18:30:44Z,219400,Maybe,James Arthur,YOU,,,trackdone,trackdone
400,2021-06-28T18:35:47Z,272573,Sermon (feat. Shotty Horroh),James Arthur,Back from the Edge,,,trackdone,trackdone
401,2021-06-28T18:39:25Z,217293,At My Weakest,James Arthur,You Deserve Better / At My Weakest,,,trackdone,trackdone
402,2021-06-28T18:43:33Z,247240,Recovery - Acoustic,James Arthur,Recovery,,,trackdone,trackdone
403,2021-06-28T18:47:11Z,187626,Is This Love?,James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
404,2021-06-28T18:50:31Z,199066,Breathe,James Arthur,YOU,,,trackdone,trackdone
405,2021-06-28T18:54:43Z,251013,Suicide,James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
406,2021-06-28T18:58:11Z,207773,You Deserve Better,James Arthur,You Deserve Better / At My Weakest,,,trackdone,trackdone
407,2021-06-28T19:04:26Z,234146,Back from the Edge,James Arthur,Back from the Edge,,,trackdone,trackdone
408,2021-06-28T19:08:09Z,222426,Fall,James Arthur,YOU,,,trackdone,trackdone
409,2021-06-28T19:12:18Z,248520,Sad Eyes,James Arthur,YOU,,,trackdone,trackdone
410,2021-06-28T19:16:29Z,219933,Treehouse (feat. Shotty Horroh),James Arthur,Treehouse (feat. Shotty Horroh),,,trackdone,trackdone
411,2021-06-28T19:20:05Z,215440,From Me To You I Hate Everybody,James Arthur,YOU,,,trackdone,trackdone
412,2021-06-28T19:23:24Z,198316,Kryptonite (feat. James Arthur),Rymez,The Love Stroy,,,trackdone,trackdone
413,2021-06-28T19:27:11Z,226826,Get Down,James Arthur,James Arthur (Deluxe),,,trackdone,trackdone
414,2021-06-28T19:30:17Z,186000,Sober,James Arthur,Back from the Edge,,,trackdone,trackdone
415,2021-06-28T19:40:23Z,34227,Say You Won't Let Go - Luca Schreiner Remix,James Arthur,Say You Won't Let Go,,,trackdone,backbtn
416,2021-06-28T19:43:37Z,186000,Sober,James Arthur,Back from the Edge,,,backbtn,trackdone
417,2021-06-28T19:47:03Z,204706,Say You Won't Let Go - Luca Schreiner Remix,James Arthur,Say You Won't Let Go,,,trackdone,trackdone
418,2021-06-28T20:14:59Z,183983,You're Nobody 'Til Somebody Loves You,James Arthur,James Arthur (Deluxe),,,trackdone,endplay
419,2021-06-28T20:19:50Z,290900,When We Were Young,Adele,25,,,playbtn,trackdone
420,2021-06-28T20:30:19Z,415572,Set Fire to the Rain,Adele,21,,,trackdone,trackdone
421,2021-06-28T20:34:07Z,228093,Rolling in the Deep,Adele,21,,,trackdone,trackdone
422,2021-06-28T21:21:13Z,184113,Hello,Adele,25,,,trackdone,logout
423,2021-06-28T21:42:04Z,296722,Hello,Adele,25,,,appload,trackdone
424,2021-06-28T21:47:20Z,285240,Someone Like You,Adele,21,,,trackdone,trackdone
425,2021-06-28T21:51:04Z,223078,Send My Love (To Your New Lover),Adele,25,,,trackdone,trackdone
426,2021-06-28T21:54:36Z,212040,Make You Feel My Love,Adele,19,,,trackdone,trackdone
427,2021-06-28T21:59:55Z,271800,All I Ask,Adele,25,,,trackdone,trackdone
428,2021-06-28T22:49:20Z,106293,Water Under the Bridge,Adele,25,,,trackdone,logout
429,2021-06-29T01:40:26Z,240439,Water Under the Bridge,Adele,25,,,appload,trackdone
430,2021-06-29T01:45:13Z,286480,Skyfall,Adele,Skyfall,,,trackdone,trackdone
431,2021-06-29T01:49:24Z,220506,Daydreamer,Adele,19,,,trackdone,trackdone
432,2021-06-29T02:25:31Z,141054,Rumour Has It,Adele,21,,,trackdone,logout
433,2021-06-30T17:17:57Z,3910,Rumour Has It,Adele,21,,,appload,endplay
434,2021-06-30T17:22:48Z,290900,When We Were Young,Adele,25,,,clickrow,trackdone
435,2021-06-30T18:13:16Z,299523,Set Fire to the Rain,Adele,21,,,trackdone,trackdone
436,2021-06-30T18:18:06Z,228093,Rolling in the Deep,Adele,21,,,trackdone,trackdone
437,2021-06-30T18:23:02Z,295502,Hello,Adele,25,,,trackdone,trackdone
438,2021-06-30T18:27:47Z,285240,Someone Like You,Adele,21,,,trackdone,trackdone
439,2021-06-30T18:32:02Z,223078,Send My Love (To Your New Lover),Adele,25,,,trackdone,trackdone
440,2021-06-30T18:35:34Z,212040,Make You Feel My Love,Adele,19,,,trackdone,trackdone
441,2021-06-30T18:47:22Z,271800,All I Ask,Adele,25,,,trackdone,trackdone
442,2021-06-30T18:51:54Z,240439,Water Under the Bridge,Adele,25,,,trackdone,trackdone
443,2021-06-30T18:56:41Z,286480,Skyfall,Adele,Skyfall,,,trackdone,trackdone
444,2021-06-30T19:00:22Z,220506,Daydreamer,Adele,19,,,trackdone,trackdone
445,2021-06-30T19:05:07Z,223266,Rumour Has It,Adele,21,,,trackdone,trackdone
446,2021-06-30T19:08:25Z,105289,Turning Tables,Adele,21,,,trackdone,logout
447,2021-06-30T19:13:01Z,199986,What Makes You Beautiful,One Direction,Up All Night,,,playbtn,trackdone
448,2021-06-30T19:17:07Z,245493,Story of My Life,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
449,2021-06-30T19:25:53Z,192120,Drag Me Down,One Direction,Made In The A.M.,,,trackdone,trackdone
450,2021-06-30T19:33:04Z,228133,Steal My Girl,One Direction,FOUR,,,trackdone,trackdone
451,2021-06-30T19:39:05Z,219040,Little Things,One Direction,Take Me Home,,,trackdone,trackdone
452,2021-06-30T19:43:02Z,199123,Live While We're Young,One Direction,Take Me Home,,,trackdone,endplay
453,2021-06-30T19:52:02Z,182866,Kiss You,One Direction,Take Me Home,,,trackdone,trackdone
454,2021-06-30T19:55:22Z,200106,Best Song Ever,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
455,2021-06-30T20:17:32Z,187426,History,One Direction,Made In The A.M.,,,trackdone,trackdone
456,2021-06-30T20:45:22Z,45340,Perfect,One Direction,Made In The A.M.,,,trackdone,unexpected-exit-while-paused
457,2021-06-30T21:52:46Z,230333,Perfect,One Direction,Made In The A.M.,,,appload,endplay
458,2021-07-01T00:33:27Z,244506,Gotta Be You,One Direction,Up All Night,,,appload,trackdone
459,2021-07-01T00:36:45Z,197600,One Thing,One Direction,Up All Night,,,trackdone,trackdone
460,2021-07-01T00:40:34Z,229106,More Than This,One Direction,Up All Night,,,trackdone,trackdone
461,2021-07-01T00:44:41Z,200400,They Don't Know About Us,One Direction,Take Me Home,,,trackdone,trackdone
462,2021-07-01T00:48:50Z,248360,18,One Direction,FOUR,,,trackdone,trackdone
463,2021-07-01T00:54:07Z,157293,One Way or Another (Teenage Kicks),One Direction,One Way Or Another (Teenage Kicks),,,trackdone,trackdone
464,2021-07-01T00:57:04Z,176320,Midnight Memories,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
465,2021-07-01T01:01:33Z,237933,You & I,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
466,2021-07-01T01:07:40Z,226600,Night Changes,One Direction,FOUR,,,trackdone,trackdone
467,2021-07-01T01:10:38Z,177973,Olivia,One Direction,Made In The A.M.,,,trackdone,trackdone
468,2021-07-01T02:07:09Z,46268,No Control,One Direction,FOUR,,,trackdone,logout
469,2021-07-01T16:57:31Z,199720,No Control,One Direction,FOUR,,,appload,trackdone
470,2021-07-01T17:01:37Z,184373,Strong,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
471,2021-07-01T17:05:06Z,209040,A.M.,One Direction,Made In The A.M.,,,trackdone,trackdone
